ip	num_assoc	res_definite	res_most_definite	res_btc_definite	res_probable	res_improbable	res_starke	res_scheitle	res_keyscan
2a07:abc4::1:946	2	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2a01:4f9:2b:cb::2	3	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2601:482:4580:480:102c:f888:3444:9c12	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:470:1f0a:15bc::2	165	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2806:2f0:9121:1e14:5c38:1737:b3d8:17e6	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:7b40:50d0:e6aa::1	196	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:212:3ac1::2	54	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a07:5741:0:115d::1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2600:1f11:b5e:2a00:16d3:9e21:7822:fefa	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:4a:4e46::2	62	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2600:1f18:64d9:1603:4436:871e:2bfe:7403	188	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a00:1328:e101:c00::163	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	NEGATIVE
2a01:4f8:c0c:7985::1	21	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:303:5ee6::	110	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:203:67a5::	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:985:79af:20::35	159	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2406:da14:335:b601:ceb7:b4fc:a855:f3a5	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2602:61:7817:1000::1	14	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2601:246:0:26:2e0:4dff:fe6c:a5e3	91	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2600:1f1c:2d3:2403:8756:373f:80e3:b8a8	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:172:31cf::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2604:4300:a:2e:21b:21ff:fe11:392	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a01:e0a:366:36c0:a460:dbff:fe63:f286	139	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	NEGATIVE
2406:da12:ce1:f001:126f:fb5c:dc8f:9ef5	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a0a:3840:8078:20:b::211	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:e35:2fba:2e90:1:0:b:1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a04:ee41:82:3088:ec96:f3ff:fe04:57b2	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c17:f817::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:a:69a2::1	33	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a02:c207:3002:7468::1	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2600:1f1c:2d3:2400:f15e:2f2a:760d:a33d	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:470:ddc1:20:2092:d0ff:fee4:e0b3	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	ERROR	ERROR	INDECISIVE
2a10:3781:17e:0:20c:29ff:fe89:99c4	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a02:c207:2014:8757::1	4	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f9:c010:9a7a::1	34	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:e0a:3f7:89f0:585f:2500:60da:25c1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2601:246:5601:7af3:467b:a803:f562:c1dc	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:c010:af6b::1	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2002:b951:9d6e::b951:9d6e	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:982:27f2:1:7271:bcff:fe94:d5bb	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2600:8805:2400:14e:12dd:b1ff:fef2:3013	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:190:318e::2	84	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:678:cc8::1:10:88	34	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:4b:4605::2	192	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a05:d014:a55:4000:8dde:69f:4ac7:b26	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:c2c:15af::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a05:f480:1800:697:5400:2ff:feb6:c36d	21	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:bc8:399f:f000::1	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:8:d28a::1	92	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2605:e000:1c0c:84e3:19a6:bc25:e984:586f	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a0a:c801:1:4::234	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a02:8308:8087:aa00:bc6:9c33:a81d:2f6a	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:999:20:89c:d1af:6847:cf6b:446c	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2003:db:ef01:ff00::f00d:babe	28	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2600:1f1c:2d3:2401:6989:b1fd:d2a6:fbc8	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:201:7235::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2600:1700:5b2b:5f::8040	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2605:a000:1327:c14:7dd2:bd3f:e8c1:80d5	79	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2604:2dc0:200:1623::	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:985:be01:1:1cdd:f07c:c914:fac8	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2400:2410:30e0:6500:ca4:693d:aa25:e3d4	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2607:9280:b:73b:250:56ff:fe21:bf32	62	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:120:838c::2	72	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2406:da1a:5b2:ea03:f688:2f8:2b4e:d7f6	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:151:8408::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2601:1c0:5a00:b7c0:7fae:30d7:d25e:d700	48	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2406:da14:335:b603:ac60:b9ad:1baf:169f	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2600:1f18:66fc:d701:3859:b6bd:7e7c:c5a3	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a0d:1000:0:5:225:90ff:fe7f:6e20	179	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:c:ad2::	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:41d0:403:34ac::	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2600:1f11:b5e:2a03:f668:b5fd:dd89:f85e	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:a0:727d::2	19	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:13b:7ce::2	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:470:8ba4:102:ffff::4a29	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2602:ff1e::7285:c2ff:fe2d:29af	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a03:4000:36:d1:8da:abff:fea4:41a	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a10:3781:84b:1:b123:6306:943a:f09b	48	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:1c02:2f18:d00:b62e:99ff:fe49:d492	34	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a01:4f9:4a:13a5::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:e0a:252:6bd0::2	11	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:e:9e7::1	24	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:242:174c::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:10b:4598:5054:ff:fe84:7c62	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:985:ccc4:1:1e69:7aff:fe0b:3767	4	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:162:5464::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2804:14d:baa7:971f::1000	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2601:646:8d00:9c:452f:be81:5495:7d98	24	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a0f:df00:0:254::46	34	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:1620:510:0:20d:b9ff:fe4f:7356	2	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2002:b9ee:fac8::b9ee:fac8	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2401:d002:4402:0:8f28:591a:6ea0:c683	129	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:211:1e4b::2	23	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:470:1f07:281:d250:99ff:fe87:75b5	38	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2605:9880:201:17::4b7c	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:e0a:843:f350:1853:e8d6:1e82:62e8	61	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a01:cb04:a2d:6400:765b:e706:d747:b520	64	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a10:3781:854:0:20c:29ff:fed2:868c	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:160:5167::2	158	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2600:8800:3600:f75:1801:f203:1a4c:3637	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:200:10ac::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:e34:efb4:9640:8957:76e4:3123:2e09	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:162:41d2::2	80	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a05:d018:a75:6c03:e4c8:274c:493f:2c3c	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:c207:2024:6115::1	21	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:a:58d1::11d8:8515	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2002:42f0:edac::42f0:edac	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:141:47::2	50	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:1c1c:f0b::1	81	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c2c:f344::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:231:4a16::2	40	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:e0a:cc:add0:dc54:587b:ccc4:cc34	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:470:1f15:c43::11	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:7c8:aac2:180:5054:ff:fe56:8d10	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a07:b400:1:34c::2:1002	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:c2c:c36d::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2603:8080:1540:2d:d0ba:153e:d085:9b50	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:41d0:a:623c::1	45	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:bc8:323c:100::	20	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2002:c338:3f04::c338:3f04	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2607:fa18:3a01::20	51	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2a01:4f9:4b:10d5::2	108	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:e35:2e40:6830:211:32ff:fea6:de3d	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:303:6590::	41	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2001:41f0::62:6974:636f:696e	3	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:8d8:87c:7c00::99:3c1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a05:d01c:41e:1603:5027:1431:472c:3e3c	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2a02:a45a:94cd:f00d::1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:cb00:f98:ca00:5054:ff:fed4:763d	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:41d0:2:590f::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:222:351::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:221:39c1::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
240e:388:1842:a500:6d7a:2e2e:4dd8:be39	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:10a:1d8f::2	0	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:190:546e::2	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2605:ae00:203::203	26	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2002:42f0:edb4::42f0:edb4	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:470:b2f0:aa11:d482:77ff:feb6:c0c4	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a00:13a0:3015:1:85:14:79:26	15	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2a01:430:17:1::ffff:1153	69	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a06:cd40:400:1::197	56	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:41d0:8:7969::1	9	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:13b8:f001::27	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a0a:c801:1:7::183	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2607:5300:60:7aa2::	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2002:b938:5108::b938:5108	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:2a:390::2	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:192:23ca::2	23	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:172:3502::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:2a7d:f9c3::2a7d:f9c3	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:221:618::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:e0a:16f:91e0:a6ba:dbff:fec5:1e9b	85	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a04:ee41:83:50df:d908:f71d:2a86:b337	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:c207:2020:1658::1	38	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:638:a000:4140::ffff:191	13	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:150:6385::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:201:83d0::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2402:1f00:8001:3ec::	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2002:c13a:c4d4::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:202:4017::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:67c6:c011::67c6:c011	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2400:8907::f03c:92ff:feb4:da24	70	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a02:120b:2c66:8380:f76c:b3c1:3814:a82e	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2001:bc8:6005:b:ec4:7aff:fe0e:cd86	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2002:2627:cd06::2627:cd06	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:c010:26c3::1	2	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2400:2412:103:c900:825:8f20:eaff:65c2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:718:801:311:5054:ff:fe19:c483	10	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
